,dialogue_id,turn_id,speaker_role,utterance,dialogue_acts,intents
1319,banking_0880,banking_0880_014,Customer,"OK well before I come up, can you please tell me do you guys charge any fees for transferring money between different banks cuz I have to close my bank account from my old state.",['InformIntent'],AskAboutTransferFees
1320,banking_0880,banking_0880_022,Customer,OK. Well that sounds good. All right. what are your hours?,['InformIntent'],GetBranchHours
1321,banking_0880,banking_0880_026,Customer,Well yeah. Sunday obviously. I'm in Provo. I figured that out. I'm learning. what about your ATM is it twenty-four seven?,[],GetBranchHours
1322,banking_0881,banking_0881_005,Customer,"I would like to have some help, on making a wire transfer. Can we do that on here?",['InformIntent'],ExternalWireTransfer
1323,banking_0882,banking_0882_006,Customer,OK actually can you and I do a wire transfer from my account to my sister's checking account? just here on the phone.,['InformIntent'],ExternalWireTransfer
1324,banking_0883,banking_0883_001,Customer,"hi Rose. My name is Kim. I have some I have a question. I need some help, please. I am trying to I have. I just saw a overdraft it looks like that my checking account is about to have online. I was on there just trying to check my balance and it looks like a charge came through and has me a couple of dollars in the red. So I wanted to take some money from my savings and cover that, and I was wondering if you could help me with that.",['InformIntent'],InternalFundsTransfer
1325,banking_0884,banking_0884_017,Customer,"let, let, let alone not only the bank, an ATM, to get some money out. And I don't wanna use any other ATMs, because there's fees and, I mean, it's not worth it. On top of it I'm spending gas. So I don't know. I'm just thinking what to do if, if I should just I think I'm gonna close this account.",['InformIntent'],CloseBankAccount
1326,banking_0884,banking_0884_021,Customer,"Yeah it's, it's correct. Just before you, you, you make make anything on my checking account I need to move all my funds to my savings account. My wife doesn't know I'm doing this yet. I'm just frustrated. I wanna keep that one open, at least until she decides what to do with the money. I'm pretty sure she's not gonna be very happy with me closing the account.",['InformIntent'],InternalFundsTransfer
1327,banking_0885,banking_0885_057,Customer,OK. And how's the fees looking for these machines?,['InformIntent'],AskAboutATMFees
1328,banking_0886,banking_0886_011,Customer,"Well, I want to do internal transfer. I would like to move money from my savings account back into my checking account. Can you help me with that this evening?",['InformIntent'],InternalFundsTransfer
1329,banking_0886,banking_0886_021,Customer,"Oh well that's wonderful, thank you so much for doing that. I did have one more question. I did give you my address could you possibly tell me the nearest local branch from my home?",['InformIntent'],FindBranch
1330,banking_0887,banking_0887_001,Customer,Hi. Yes. I need to dispute a transaction please.,['InformIntent'],DisputeCharge
1331,banking_0887,banking_0887_039,Customer,While I have you I'd like to do a wire transfer please.,['InformIntent'],ExternalWireTransfer
1332,banking_0888,banking_0888_003,Customer,Well I I I'm I I have a new phone number. So specifically I have I I know I have to change the phone number.,['InformIntent'],UpdatePhoneNumber
1333,banking_0888,banking_0888_024,Customer,Well I'd need to I was wondering if I could check the the balance in my savings account.,['InformIntent'],CheckAccountBalance
1334,banking_0888,banking_0888_028,Customer,Well can I go ahead and transfer some of the money from my savings into my into my checking account?,['InformIntent'],InternalFundsTransfer
1335,banking_0889,banking_0889_056,Customer,I wanna change the phone number.,[],UpdatePhoneNumber
1336,banking_0890,banking_0890_002,Customer,Hi Rose. this is Kim. I have a question. I am looking at my My statement that I just received recently in the mail. And there's a charge on here that I don't recognize and I was calling to question it.,['InformIntent'],DisputeCharge
1337,banking_0891,banking_0891_001,Customer,"Hi, I'm Latoya. I'm calling because I lost my card.",['InformIntent'],ReportLostStolenCard
1338,banking_0892,banking_0892_001,Customer,"Yes. Hi. I would like to update my phone. My son broke my iPhone and I had to get it replaced. oh man, what a day. Can you help me?",['InformIntent'],UpdatePhoneNumber
1339,banking_0893,banking_0893_005,Customer,Well anyways I was hoping you can. I need to update my street address on my savings account.,['InformIntent'],UpdateStreetAddress
1340,banking_0894,banking_0894_017,Customer,is there a branch location closer to me?,['InformIntent'],FindBranch
1341,banking_0894,banking_0894_039,Customer,no but while I have you on the line could you check my balance for me please?,['InformIntent'],CheckAccountBalance
1342,banking_0895,banking_0895_001,Customer,yes my name is Paul Butler B U T L E R and my son he went to Las Vegas on vacation and he lost all his money and I need to try to get him some money I guess. what is the daily withdrawal limit on an ATM?,['InformIntent'],GetWithdrawalLimit
1343,banking_0895,banking_0895_003,Customer,"Oh, OK that's not gone be enough. well how am I gonna get him some money? can I, can I do a a wire, one of those wire thingies?",['InformIntent'],ExternalWireTransfer
1344,banking_0896,banking_0896_001,Customer,". Yeah, my name is Joe Spring. I need to update some information on my account. Can you help me with that today? I've been so busy outside in this nice weather today. How's the weather there?",['InformIntent'],UpdateStreetAddress
1345,banking_0897,banking_0897_007,Customer,"Oh, right. Yeah, sorry. I was in the middle of just chit chatting. It's so loud in here. It. Would. Is there a nearby branch?",['InformIntent'],FindBranch
1346,banking_0898,banking_0898_007,Customer,"Yes, just just put it into the new account we're gonna to open.",[],InternalFundsTransfer
1347,banking_0898,banking_0898_027,Customer,"Well, I can't think of anything. Oh, wait. When will I get my debit card?",['InformIntent'],AskAboutCardArrival
1348,banking_0899,banking_0899_001,Customer,Yes so I got a letter in the mail and I don't really understand what it's telling me. It's saying something about a closed location.,['InformIntent'],ReportNotice
1349,banking_0899,banking_0899_019,Customer,I need to make a deposit like now.,['InformIntent'],FindBranch
1350,banking_0900,banking_0900_009,Customer,well Rose I'm calling because I am trying to check the balance of my account. I had tried to check this information online and was having an issue and I've had several things hit up against my account over the past several days and I I really I I need I need to know the balance and like I said trying to go online hasn't been successful. So I was hoping that you'd be able to help me out.,['InformIntent'],CheckAccountBalance
1351,banking_0900,banking_0900_028,Customer,Oh OK great. I actually would like to since that balance it it actually is a little bit more than I thought. I'd like to transfer five hundred dollars over to my savings account. do you think you could help me with that?,['InformIntent'],InternalFundsTransfer
1352,banking_0901,banking_0901_001,Customer,my name is Liam Payton. P A Y T O N and I see a funny looking charge on my checking account. Some sort of transaction that went through that that I don't know anything about.,['InformIntent'],DisputeCharge
1353,banking_0901,banking_0901_031,Customer,"yeah, I would and I also need to find an ATM around close to me.",[],FindATM
1354,banking_0902,banking_0902_017,Customer,"Oh how wonderful. Well, in that case. I I want to open an account with Interbank.",['InformIntent'],OpenBankingAccount
1355,banking_0903,banking_0903_029,Customer,"OK great and while I have you can I check my account balance with you, please?",['InformIntent'],CheckAccountBalance
1356,banking_0904,banking_0904_037,Customer,"actually I found a better bank that's gonna give me a a higher interest on my money, and so I just wanted to just close out this account and just transfer my remaining balance which is fifty dollars to my new bank.",['InformIntent'],ExternalWireTransfer
1357,banking_0905,banking_0905_001,Customer,"Yes, hello Gerry. my name is Evelyn Richards and I would like to dispute a wire transaction I made today.",['InformIntent'],DisputeCharge
1358,banking_0905,banking_0905_003,Customer,Yes. And I'd also like to do another wire transaction to the right account.,['InformIntent'],ExternalWireTransfer
1359,banking_0906,banking_0906_006,Customer,"That's great, good to hear a real person around here. I need to just make I need to make an internal transfer.",['InformIntent'],InternalFundsTransfer
1360,banking_0907,banking_0907_027,Customer,Well I got my account statement and I don't recognize the transaction.,['InformIntent'],DisputeCharge
1361,banking_0908,banking_0908_001,Customer,Yes Gerry. My name is Evelyn Richards and I'd like to report that my card was stolen.,['InformIntent'],ReportLostStolenCard
1362,banking_0908,banking_0908_019,Customer,My cell phone number is four seven eight three six one eight zero three one and would be OK to go ahead and update my home phone number? It changed.,['InformIntent'],UpdatePhoneNumber
